subjectIx,blockIx,trialIx,trial,trial_alt,r,t_d,t_d_alt,RT_trial,RT_diff_trial
8,2,223,NS,NS,RB,NaN,NA,0.6539959085639566,0.031180434278212488
8,2,224,NS,NS,RB,NaN,NA,0.5403181942820083,0.03118957713013515
8,2,225,NS,NS,RB,NaN,NA,0.5514545599871781,0
8,2,226,SB,SSS,NR,0.266,short,NaN,NaN
8,2,227,IG,IG,NOC,0.266,short,0.583726651413599,0.015613439987646416
8,2,228,NS,NS,RB,NaN,NA,0.4856651199806947,0
8,2,229,NS,NS,RB,NaN,NA,0.5436059657076839,0
8,2,230,IG,IG,NR,0.066,short,NaN,NaN
8,2,231,NS,NS,RB,NaN,NA,0.4488607314124238,0.015588937152642757
8,2,232,NS,NS,RB,NaN,NA,0.4287824685743544,0.01559222856303677
8,2,233,SB,SSS,NR,0.166,short,NaN,NaN
8,2,234,NS,NS,RB,NaN,NA,0.9369042514299508,0
8,2,235,IG,IG,RB,0.166,short,0.7607638171175495,0
8,2,236,NS,NS,RB,NaN,NA,0.7719287085346878,0
8,2,237,SB,SSS,RB,0.366,intermediate,0.4632764571142616,0.015561142849037424
8,2,238,SB,SSS,RB,0.466,long,0.43550996569683775,0
8,2,239,NS,NS,RB,NaN,NA,0.7429630399856251,0
8,2,240,SB,SSS,NR,0.166,short,NaN,NaN
8,2,241,NS,NS,RB,NaN,NA,0.5155929828470107,0
8,2,242,SB,SSS,NR,0.066,short,NaN,NaN
8,2,243,NS,NS,RB,NaN,NA,0.5556723428453552,0.015639405726687983
8,2,244,IG,IG,RB,0.266,short,0.5355774399940856,0.015588937152642757
8,2,245,SB,SSS,NR,0.066,short,NaN,NaN
8,2,246,NS,NS,RB,NaN,NA,0.39409867429640144,0
8,2,247,IG,IG,RB,0.466,long,0.41298525712045375,0.015593325690133497
8,2,248,NS,NS,RB,NaN,NA,0.5255023771314882,0
8,2,249,NS,NS,RB,NaN,NA,0.3650459657073952,0
8,2,150,NS,NS,RB,NaN,NA,0.8685495085665025,0.015680731448810548
8,2,151,NS,NS,RB,NaN,NA,0.4607073142542504,0
8,2,152,NS,NS,RBO,NaN,NA,0.3548611885489663,0.01559186287340708
8,2,153,NS,NS,RB,NaN,NA,0.311400068574585,0.031187382875941694
8,2,154,NS,NS,RB,NaN,NA,0.3558846399973845,0.01560173716279678
8,2,155,SB,SSS,RB,0.166,short,0.5152503085555509,0.34315410285489634
8,2,156,NS,NS,RB,NaN,NA,0.6121448456979124,0.015589668561005965
8,2,157,NS,NS,RB,NaN,NA,0.5219015542825218,0.031153737159911543
8,2,158,NS,NS,RB,NaN,NA,0.5876231542642927,0.015644160012016073
8,2,159,SB,SSS,RB,0.366,intermediate,0.43498717714101076,0.18720219429815188
8,2,160,SB,SSS,RB,0.466,long,0.4460546056943713,0.031224685691995546
8,2,161,IG,IG,RB,0.366,intermediate,0.9485787657176843,0.015633188566425815
8,2,162,IG,IG,RBO,0.466,long,0.7046573942789109,0.015599177131662145
8,2,163,NS,NS,RB,NaN,NA,0.4270877485687379,0.031187748594675213
8,2,164,IG,IG,RB,0.366,intermediate,0.6566537371254526,0
8,2,165,SB,SSS,RB,0.266,short,0.5351426056877244,0.015593325719237328
8,2,166,NS,NS,RB,NaN,NA,0.6165180571260862,0
8,2,167,NS,NS,RB,NaN,NA,0.5652408914174885,0
8,2,168,SB,SSS,RB,0.266,short,0.41251696000108495,0.01560685713775456
8,2,169,NS,NS,RB,NaN,NA,0.5484781942795962,0.015563702851068228
8,2,170,IG,IG,RB,0.266,short,0.5696000228344928,0.01559734856709838
8,2,171,NS,NS,RB,NaN,NA,0.6509837028279435,0
8,2,172,NS,NS,RB,NaN,NA,0.49048230855260044,0
8,2,173,NS,NS,RB,NaN,NA,0.6108220571477432,0
8,2,174,NS,NS,RB,NaN,NA,0.4581553600000916,0.015540662832790986
8,2,175,NS,NS,RB,NaN,NA,0.5004842285416089,0.01563574856845662
8,2,176,SB,SSS,NR,0.266,short,NaN,NaN
8,2,177,NS,NS,RB,NaN,NA,0.3433916571375448,0
8,2,178,IG,IG,RB,0.166,short,0.6686833599669626,0.015538102859864011
8,2,179,SB,SSS,NR,0.066,short,NaN,NaN
8,2,180,IG,IG,RB,0.266,short,0.7143265142512973,0
8,2,181,IG,IG,RB,0.466,long,0.5928528685617493,0.015549074305454269
8,2,182,NS,NS,RB,NaN,NA,0.6197339656937402,0.015592960000503808
8,2,183,NS,NS,RB,NaN,NA,0.39672559998871293,0.015599908569129184
8,2,184,NS,NS,RB,NaN,NA,0.42347174856695347,0.015565531444735825
8,2,185,NS,NS,RB,NaN,NA,0.4345918399776565,0.015607588546117768
8,2,186,NS,NS,NOC,NaN,NA,0.5844633828382939,0.007798125705448911
8,2,187,NS,NS,RB,NaN,NA,0.5760673142649466,0.015571748575894162
8,2,188,NS,NS,RB,NaN,NA,0.5403690285456832,0.015558948565740138
8,2,189,IG,IG,RB,0.366,intermediate,0.38772646855795756,0
8,2,190,NS,NS,RB,NaN,NA,0.7498465142562054,0.015612342860549688
8,2,191,NS,NS,RB,NaN,NA,0.6127822856942657,0
8,2,192,NS,NS,RB,NaN,NA,0.569328845696873,0.015542857145192102
8,2,193,IG,IG,NOC,0.166,short,0.8846427657117601,0.34318811428966
8,2,194,NS,NS,RBO,NaN,NA,0.46903462856425904,0
8,2,195,NS,NS,RB,NaN,NA,0.42554388570715673,0.015643794264178723
8,2,196,SB,SSS,RB,0.366,intermediate,0.43666617140115704,0.015638308570487425
8,2,197,NS,NS,RB,NaN,NA,0.627198377129389,0
8,2,198,IG,IG,RB,0.466,long,0.4901348799758125,0.015619657118804753
8,2,199,IG,IG,RB,0.366,intermediate,0.735248662851518,0.015592594281770289
8,2,200,SB,SSS,RB,0.466,long,0.6450161599932471,0.0312652800057549
8,2,201,NS,NS,RB,NaN,NA,0.3207897828397108,0.01575131426216103
8,2,202,NS,NS,RB,NaN,NA,0.3808151999837719,0
8,2,203,IG,IG,RB,0.066,short,0.5558226514258422,0.01559186284430325
8,2,204,NS,NS,NOC,NaN,NA,0.8633139428420691,0.015610880014719442
8,2,205,SB,SSS,RB,0.466,long,0.570260868553305,0.03124260570621118
8,2,206,NS,NS,RB,NaN,NA,0.6671901485678973,0.01555858287611045
8,2,207,NS,NS,RB,NaN,NA,0.5769053485710174,0
8,2,208,NS,NS,RB,NaN,NA,0.47888294854783453,0
8,2,209,IG,IG,NR,0.166,short,NaN,NaN
8,2,210,SB,SSS,RB,0.366,intermediate,0.5813228114129743,0.01553920001606457
8,2,211,NS,NS,RB,NaN,NA,0.5690198171068914,0
8,2,212,NS,NS,RB,NaN,NA,0.6503767999820411,0.015599542879499495
8,2,213,SB,SSS,NR,0.166,short,NaN,NaN
8,2,214,NS,NS,RB,NaN,NA,0.3996582628460601,0.031141302839387208
8,2,215,NS,NS,RB,NaN,NA,0.6525668799731648,0.015596251440001652
8,2,216,NS,NS,RB,NaN,NA,0.4297172342776321,0.01553883426822722
8,2,217,IG,IG,RB,0.066,short,0.659218674278236,0.015704868565080687
8,2,218,IG,IG,RBO,0.066,short,0.5867820114071947,0.015541760018095374
8,2,219,NS,NS,RBO,NaN,NA,0.44189753141836263,0.015589668590109795
8,2,220,SB,SSS,NR,0.066,short,NaN,NaN
8,2,221,NS,NS,RB,NaN,NA,0.48756171425338835,0
8,2,222,NS,NS,RB,NaN,NA,0.4986933257023338,0
8,2,223,NS,NS,RB,NaN,NA,0.658033394254744,0.015602468571159989
8,2,224,NS,NS,RB,NaN,NA,0.513170491438359,0.01564598857657984
8,2,225,NS,NS,RB,NaN,NA,0.4697346056927927,0
8,2,226,SB,SSS,RB,0.266,short,0.8885818743001437,0.015671954286517575
8,2,227,IG,IG,RB,0.266,short,0.7671552228421206,0.03127478857641108
8,2,228,NS,NS,RB,NaN,NA,0.6456962056981865,0.046739748562686145
8,2,229,NS,NS,RB,NaN,NA,0.6022709256794769,0
8,2,230,IG,IG,RB,0.066,short,0.6445573714154307,0
8,2,231,NS,NS,RB,NaN,NA,0.5309361599793192,0
8,2,232,NS,NS,RB,NaN,NA,0.6122333485691343,0.01553407998289913
8,2,233,SB,SSS,NR,0.166,short,NaN,NaN
8,2,234,NS,NS,RB,NaN,NA,0.579881165700499,0
8,2,235,IG,IG,RB,0.166,short,0.6477910171088297,0
8,2,236,NS,NS,RB,NaN,NA,0.6745455771160778,0
8,2,237,SB,SSS,RB,0.366,intermediate,0.514136342855636,0
8,2,238,SB,SSS,RB,0.466,long,0.5252390628447756,0.031243702862411737
8,2,239,NS,NS,RBO,NaN,NA,0.4661416456801817,0.015593691437970847
8,2,240,SB,SSS,NR,0.166,short,NaN,NaN
8,2,241,NS,NS,RB,NaN,NA,0.64445972572139,0.015590399998473004
8,2,242,SB,SSS,NR,0.066,short,NaN,NaN
8,2,243,NS,NS,RB,NaN,NA,0.5206778742722236,0.01559698284836486
8,2,244,IG,IG,RB,0.266,short,0.8204096228291746,0
8,2,245,SB,SSS,NR,0.066,short,NaN,NaN
8,2,246,NS,NS,RB,NaN,NA,0.4916895313945133,0.015550902870018035
8,2,247,IG,IG,RB,0.466,long,0.40920431999256834,0.015591497125569731
8,2,248,NS,NS,RB,NaN,NA,0.42048002283263486,0.015532982855802402
8,2,249,NS,NS,RB,NaN,NA,0.35348409140715376,0.01563026284566149
8,3,250,SR,SAS,NR,0.266,short,NaN,NaN
8,3,251,NS,NS,RB,NaN,NA,0.836788502856507,0.09358774856082164
8,3,252,NS,NS,RB,NaN,NA,0.5905265599867562,0.015591497154673561
8,3,253,NS,NS,RB,NaN,NA,0.5492847771383822,0.015559680003207177
8,3,254,SB,SSS,NR,0.066,short,NaN,NaN
8,3,255,SL,SAS,RR,0.066,short,1.1721155885607004,NaN
8,3,256,NS,NS,RB,NaN,NA,0.7542720228375401,0.0155582171282731
8,3,257,NS,NS,RB,NaN,NA,0.4456380571355112,0
8,3,258,NS,NS,RB,NaN,NA,0.3787796342803631,0
8,3,259,NS,NS,NOC,NaN,NA,0.6238863466617962,0.031249554274836555
8,3,260,SR,SAS,RB,0.366,intermediate,0.5725573714298662,0.031151542847510427
8,3,261,SB,SSS,NR,0.266,short,NaN,NaN
8,3,262,SL,SAS,RB,0.166,short,0.9948456457059365,0.18724096001824364
8,3,263,SL,SAS,RR,0.366,intermediate,0.6159793600090779,NaN
8,3,264,NS,NS,RB,NaN,NA,0.533568205719348,0
8,3,265,NS,NS,RB,NaN,NA,0.5680290971358772,0.015618194302078336
8,3,266,NS,NS,RB,NaN,NA,0.6259858514094958,0.015600274287862703
8,3,267,SL,SAS,RB,0.366,intermediate,0.5512940114131197,0
8,3,268,NS,NS,RB,NaN,NA,0.5858285942667862,0.015620754304109141
8,3,269,NS,NS,RB,NaN,NA,0.46439938283583615,0.031210422836011276
8,3,270,NS,NS,RB,NaN,NA,0.5245187885739142,0.015594422846334055
8,3,271,IG,IG,RB,0.266,short,0.9412302857090253,0.015594057156704366
8,3,272,NS,NS,RB,NaN,NA,0.41418297140626237,0
8,3,273,NS,NS,RB,NaN,NA,0.5423117028549314,0.01559698284836486
8,3,274,NS,NS,RBO,NaN,NA,0.37404619427979924,0
8,3,275,NS,NS,RB,NaN,NA,0.5567808228370268,0.031171291426289827
8,3,276,NS,NS,RB,NaN,NA,0.5679036571236793,0
8,3,277,NS,NS,RB,NaN,NA,0.6492401599825826,0.015592960000503808
8,3,278,SR,SAS,RB,0.466,long,0.6002781485731248,0
8,3,279,NS,NS,RB,NaN,NA,0.5100297371391207,0.015593325719237328
8,3,280,NS,NS,RB,NaN,NA,0.6147607999882894,0.01562624002690427
8,3,281,SR,SAS,RLO,0.366,intermediate,0.8364941028412431,NaN
8,3,282,SR,SAS,RL,0.266,short,0.6293191542790737,NaN
8,3,283,IG,IG,RB,0.366,intermediate,0.9601161371247144,0.015572114294627681
8,3,284,NS,NS,RB,NaN,NA,0.5969421028421493,0.01559698287746869
8,3,285,NS,NS,RB,NaN,NA,0.42850068569532596,0
8,3,286,SR,SAS,RL,0.166,short,0.7928285485540982,NaN
8,3,287,SR,SAS,RL,0.066,short,0.6793298514094204,NaN
8,3,288,NS,NS,RB,NaN,NA,0.6201146742823767,0.01562587430817075
8,3,289,NS,NS,RB,NaN,NA,0.45963248000771273,0.015590399998473004
8,3,290,SL,SAS,RR,0.266,short,0.7905655085342005,NaN
8,3,291,SL,SAS,RR,0.066,short,0.45849913140409626,NaN
8,3,292,NS,NS,NOC,NaN,NA,0.5164364418790987,0.03118409143644385
8,3,293,NS,NS,RB,NaN,NA,0.5977508799842326,0.015590034279739484
8,3,294,SB,SSS,RR,0.166,short,0.8295480913948268,NaN
8,3,295,NS,NS,RB,NaN,NA,0.7470261256967206,0
8,3,296,NS,NS,RB,NaN,NA,0.4851304456969956,0.015493851416977122
8,3,297,NS,NS,RB,NaN,NA,0.433940868548234,0.015589302842272446
8,3,298,NS,NS,RB,NaN,NA,0.624452959978953,0
8,3,299,NS,NS,RB,NaN,NA,0.44837780570378527,0.03123675426468253
8,3,300,SB,SSS,RB,0.466,long,0.4205330514087109,0.04679497142205946
8,3,301,NS,NS,RB,NaN,NA,0.5096700571157271,0.0155922285921406
8,3,302,SL,SAS,RB,0.466,long,0.538554171405849,0.031192868569632992
8,3,303,NS,NS,RB,NaN,NA,0.6510791542677907,0.015594788565067574
8,3,304,SB,SSS,RB,0.466,long,0.4515999314317014,0
8,3,305,IG,IG,RB,0.066,short,0.42375078855548054,0.015594788594171405
8,3,306,NS,NS,RB,NaN,NA,0.49728843425691593,0.015594422846334055
8,3,307,NS,NS,RB,NaN,NA,0.7034176228626166,0
8,3,308,SL,SAS,RR,0.166,short,0.6365529828472063,NaN
8,3,309,NS,NS,RB,NaN,NA,0.6788871542667039,0.031181165715679526
8,3,310,IG,IG,RB,0.366,intermediate,1.0432011200027773,0.031206034269416705
8,3,311,SB,SSS,NR,0.266,short,NaN,NaN
8,3,312,NS,NS,RB,NaN,NA,0.43368687998736277,0.01559698284836486
8,3,313,SB,SSS,NR,0.066,short,NaN,NaN
8,3,314,IG,IG,RB,0.466,long,0.3701520685572177,0
8,3,315,NS,NS,RB,NaN,NA,0.46708500568638556,0.015591131406836212
8,3,316,NS,NS,RB,NaN,NA,0.39241858283639885,0
8,3,317,SB,SSS,RLO,0.366,intermediate,0.4191508342628367,NaN
8,3,318,NS,NS,RB,NaN,NA,0.5964787428383715,0
8,3,319,IG,IG,RB,0.166,short,0.7712281828571577,0.01563099428312853
8,3,320,NS,NS,RB,NaN,NA,0.6185545371408807,0.031239679985446855
8,3,321,NS,NS,RB,NaN,NA,0.8636739885550924,0
8,3,322,SR,SAS,RR,0.166,short,0.8903985600045417,NaN
8,3,323,NS,NS,RB,NaN,NA,0.6988739885564428,0
8,3,324,SR,SAS,RB,0.466,long,0.48369300570630003,0.015551999997114763
8,3,325,NS,NS,RB,NaN,NA,0.7833922056888696,0.031185554282274097
8,3,326,IG,IG,RB,0.466,long,0.9995021028444171,0.01565476570976898
8,3,327,SB,SSS,NR,0.166,short,NaN,NaN
8,3,328,NS,NS,RB,NaN,NA,0.7332013942650519,0
8,3,329,SL,SAS,RR,0.266,short,0.7443867656984366,NaN
8,3,330,NS,NS,RB,NaN,NA,0.638450308557367,0.01562111999373883
8,3,331,NS,NS,RB,NaN,NA,0.6729960457014386,0
8,3,332,SL,SAS,RB,0.466,long,0.4735036571364617,0.015536274266196415
8,3,333,NS,NS,RB,NaN,NA,0.5938611428573495,0.01558784002554603
8,3,334,NS,NS,RB,NaN,NA,0.685247108573094,0
8,3,335,NS,NS,RB,NaN,NA,0.5793283885723213,0.015589302842272446
8,3,336,NS,NS,RB,NaN,NA,0.6294639771513175,0
8,3,337,NS,NS,RB,NaN,NA,0.820000754276407,0.04678217144100927
8,3,338,NS,NS,RB,NaN,NA,0.8935424228402553,0.04674304000218399
8,3,339,SB,SSS,NR,0.366,intermediate,NaN,NaN
8,3,340,SR,SAS,RL,0.066,short,0.7209455771371722,NaN
8,3,341,NS,NS,RB,NaN,NA,0.63829341714154,0
8,3,342,IG,IG,RB,0.266,short,0.8622952456935309,0
8,3,343,NS,NS,RBO,NaN,NA,0.7330975313961972,0
8,3,344,IG,IG,RBO,0.066,short,0.5881196114351042,0
8,3,345,IG,IG,RB,0.166,short,0.560232068557525,0.01555309712421149
8,3,346,NS,NS,RB,NaN,NA,0.5869994285749272,0.01564086857251823
8,3,347,NS,NS,RB,NaN,NA,0.5747644571238197,0
8,3,348,NS,NS,RB,NaN,NA,0.5078530056925956,0
8,3,349,NS,NS,RB,NaN,NA,0.41757753140700515,0.015591131435940042
9,0,0,NS,NS,RB,NaN,NA,0.9159129446197767,0
9,0,1,NS,NS,RB,NaN,NA,0.5748213130136719,0.015596565819578245
9,0,2,NS,NS,RB,NaN,NA,0.5547301334154326,0.015586325840558857
9,0,3,NS,NS,RB,NaN,NA,0.5112742764758877,0.031229337211698294
9,0,4,NS,NS,RB,NaN,NA,0.5323859784111846,0
9,0,5,NS,NS,RB,NaN,NA,0.5513291846145876,0.04679372027749196
9,0,6,NS,NS,RB,NaN,NA,0.4610529103083536,0
9,0,7,NS,NS,RB,NaN,NA,0.4409321079729125,0
9,0,8,NS,NS,RB,NaN,NA,0.42085665406193584,0
9,0,9,NS,NS,RBO,NaN,NA,0.36187444819370285,0.046818588743917644
9,0,10,NS,NS,RB,NaN,NA,0.7161721620650496,0.015587422996759415
9,0,11,NS,NS,RB,NaN,NA,0.3919100979110226,0
9,0,12,NS,NS,RB,NaN,NA,0.4052628311183071,0.015595102944644168
9,0,13,NS,NS,RB,NaN,NA,0.40858478588052094,0
9,0,14,NS,NS,RB,NaN,NA,0.34174633160000667,0
9,0,15,NS,NS,RB,NaN,NA,0.4308358669222798,0
9,0,16,NS,NS,RBO,NaN,NA,0.45759545886539854,0
9,0,17,NS,NS,RB,NaN,NA,0.882094907341525,0.015589982969686389
9,0,18,NS,NS,RB,NaN,NA,0.6514958034968004,0
9,0,19,NS,NS,RB,NaN,NA,0.4910841714881826,0
9,0,20,NS,NS,RB,NaN,NA,0.5588921311718877,0
9,0,21,NS,NS,RB,NaN,NA,0.5622539486648748,0.015580474428134039
9,0,22,NS,NS,RB,NaN,NA,0.5187723089184146,0
9,0,23,NS,NS,RB,NaN,NA,0.5377475150307873,0.015592908690450713
9,0,24,NS,NS,RB,NaN,NA,0.5800349187193206,0.04680578879197128
9,0,25,NS,NS,RB,NaN,NA,0.6535648252611281,0.015501480404054746
9,0,26,NS,NS,RB,NaN,NA,0.5867163138755132,0.015582302992697805
9,0,27,NS,NS,RB,NaN,NA,0.50425331669976,0.01563679426908493
9,0,28,NS,NS,RB,NaN,NA,0.5877653618372278,0.015592177252983674
9,0,29,NS,NS,RB,NaN,NA,0.6847032827790827,0
9,0,30,NS,NS,RB,NaN,NA,0.6724694487493252,0.015590348659316078
9,0,31,NS,NS,RB,NaN,NA,0.6367648805608042,0.01558961725095287
9,0,32,NS,NS,RB,NaN,NA,0.5075533287017606,0.015586691559292376
9,0,33,NS,NS,RB,NaN,NA,0.5186344351095613,0.01559400581754744
9,0,34,NS,NS,RB,NaN,NA,0.5453655013843672,0.015588885842589661
9,0,35,NS,NS,RB,NaN,NA,0.5019030615803786,0
9,0,36,NS,NS,RB,NaN,NA,0.5074322776636109,0
9,0,37,NS,NS,RB,NaN,NA,0.47961449495051056,0.015595102973747998
9,0,38,NS,NS,RB,NaN,NA,0.41266797244315967,0.015526714618317783
9,0,39,NS,NS,RB,NaN,NA,0.5330289020057535,0.015594737225910649
9,0,40,NS,NS,RB,NaN,NA,0.5519827138923574,0
9,0,41,NS,NS,RB,NaN,NA,0.5631036830309313,0
9,0,42,NS,NS,RB,NaN,NA,0.6287928839592496,0.015653617068892345
9,0,43,NS,NS,RB,NaN,NA,0.5775592240097467,0.015590348688419908
9,0,44,NS,NS,RB,NaN,NA,0.5285821966244839,0
9,0,45,NS,NS,RB,NaN,NA,0.5552024518692633,0.031158023135503754
9,0,46,NS,NS,RB,NaN,NA,0.44159587722970173,0
9,0,47,NS,NS,RB,NaN,NA,0.4059549431258347,0
9,0,48,NS,NS,RB,NaN,NA,0.5106282442866359,0
9,0,49,NS,NS,RB,NaN,NA,0.44377662436454557,0
9,1,50,NS,NS,NR,NaN,NA,NaN,NaN
9,1,51,NS,NS,RB,NaN,NA,0.6231566967908293,0
9,1,52,NS,NS,RB,NaN,NA,0.4782209452823736,0
9,1,53,NS,NS,RB,NaN,NA,0.5751482605119236,0.015590714407153428
9,1,54,NS,NS,RB,NaN,NA,0.5027370702882763,0.015634599956683815
9,1,55,SB,SSS,RBO,0.166,short,0.7322017321421299,0.04676226893207058
9,1,56,NS,NS,RB,NaN,NA,0.6965920664952137,0.015591445844620466
9,1,57,NS,NS,RB,NaN,NA,0.7388553331111325,0.01566019988968037
9,1,58,NS,NS,RB,NaN,NA,0.5783822612866061,0.015667514147935435
9,1,59,SB,SSS,RB,0.366,intermediate,0.5193530613032635,0
9,1,60,SB,SSS,RB,0.466,long,0.46805631584720686,0
9,1,61,IG,IG,RBO,0.366,intermediate,1.0798129308677744,0.015582668711431324
9,1,62,IG,IG,RB,0.466,long,0.6407824216439622,0.03116424029576592
9,1,63,NS,NS,RB,NaN,NA,0.4412998324696673,0.015614851465215907
9,1,64,IG,IG,RB,0.366,intermediate,0.50701792477048,0
9,1,65,SB,SSS,RB,0.266,short,0.6039726685121423,0.01556145734502934
9,1,66,NS,NS,RB,NaN,NA,0.6229222747206222,0
9,1,67,NS,NS,RB,NaN,NA,0.5170146918389946,0.01559473725501448
9,1,68,SB,SSS,NR,0.266,short,NaN,NaN
9,1,69,NS,NS,RB,NaN,NA,0.48472368958755396,0
9,1,70,IG,IG,NR,0.266,short,NaN,NaN
9,1,71,NS,NS,RB,NaN,NA,0.618351226876257,0.015604245767462999
9,1,72,NS,NS,RB,NaN,NA,0.5436751755332807,0.062411863153101876
9,1,73,NS,NS,RB,NaN,NA,0.4690084498579381,0.015614120027748868
9,1,74,NS,NS,RBO,NaN,NA,0.40996352420188487,0.03120190871413797
9,1,75,NS,NS,RB,NaN,NA,0.826663775529596,0.03117886881227605
9,1,76,SB,SSS,NR,0.266,short,NaN,NaN
9,1,77,NS,NS,RB,NaN,NA,0.615004952182062,0.03128236561315134
9,1,78,IG,IG,NR,0.166,short,NaN,NaN
9,1,79,SB,SSS,RB,0.066,short,0.6394029518851312,0.015618508594343439
9,1,80,IG,IG,RB,0.266,short,0.8065393160650274,0.015622165723470971
9,1,81,IG,IG,RB,0.466,long,0.7006074133096263,0
9,1,82,NS,NS,RB,NaN,NA,0.4856152980646584,0.015591080125886947
9,1,83,NS,NS,RB,NaN,NA,0.48115176988358144,0.015558897372102365
9,1,84,NS,NS,RB,NaN,NA,0.4064651128719561,0
9,1,85,NS,NS,RB,NaN,NA,0.6282132287014974,0.32758712748182006
9,1,86,NS,NS,RB,NaN,NA,0.5557323701359564,0.015591811534250155
9,1,87,NS,NS,RBO,NaN,NA,0.488901412973064,0.015614120027748868
9,1,88,NS,NS,RRO,NaN,NA,0.6170459968852811,NaN
9,1,89,IG,IG,RB,0.366,intermediate,0.6827445235103369,0.01558961725095287
9,1,90,NS,NS,RB,NaN,NA,0.6080911463941447,0
9,1,91,NS,NS,RB,NaN,NA,0.6270221012237016,0.015570965886581689
9,1,92,NS,NS,RB,NaN,NA,0.536758626869414,0.031159120320808142
9,1,93,IG,IG,RB,0.166,short,0.6726614481012803,0
9,1,94,NS,NS,RB,NaN,NA,0.568994406494312,0.031196423049550503
9,1,95,NS,NS,RB,NaN,NA,0.5411287153547164,0.01563277142122388
9,1,96,SB,SSS,RB,0.366,intermediate,0.536696455659694,0.015614851465215907
9,1,97,NS,NS,RB,NaN,NA,0.4542020071676234,0.046743251878069714
9,1,98,IG,IG,RB,0.466,long,0.8709249327075668,0.015571697324048728
9,1,99,IG,IG,RB,0.366,intermediate,0.6090772917086724,0.031234457215759903
9,1,100,SB,SSS,RB,0.466,long,0.487628182861954,0.015592542942613363
9,1,101,NS,NS,RB,NaN,NA,0.5845247782272054,0.031159120291704312
9,1,102,NS,NS,RB,NaN,NA,0.4652906106930459,0.06235444618505426
9,1,103,IG,IG,RBO,0.066,short,0.49983221128059085,0.015588520123856142
9,1,104,NS,NS,RB,NaN,NA,0.6513581125327619,0.015601685765432194
9,1,105,SB,SSS,RB,0.466,long,0.49085212653153576,0.015592177223879844
9,1,106,NS,NS,RB,NaN,NA,0.40058883506571874,0
9,1,107,NS,NS,RBO,NaN,NA,0.3804409699514508,0
9,1,108,NS,NS,RB,NaN,NA,0.5320652480295394,0
9,1,109,IG,IG,RB,0.166,short,0.6133746032428462,0.01555597165133804
9,1,110,SB,SSS,RB,0.366,intermediate,0.7024921156553319,0.015543171699391678
9,1,111,NS,NS,RB,NaN,NA,0.6144962452817708,0.015597662946674973
9,1,112,NS,NS,RB,NaN,NA,0.6801900176506024,0
9,1,113,SB,SSS,NR,0.166,short,NaN,NaN
9,1,114,NS,NS,RBO,NaN,NA,0.5386468035139842,0.015588520123856142
9,1,115,NS,NS,RB,NaN,NA,0.6823930732207373,0
9,1,116,NS,NS,RB,NaN,NA,0.6701199250819627,0.01559437153628096
9,1,117,IG,IG,RB,0.066,short,0.6188496938120807,0.015606440050760284
9,1,118,IG,IG,RBO,0.066,short,0.5597782539844047,0
9,1,119,NS,NS,RB,NaN,NA,0.5731573184893932,0.015502943249884993
9,1,120,SB,SSS,NR,0.066,short,NaN,NaN
9,1,121,NS,NS,RB,NaN,NA,0.5407805564755108,0
9,1,122,NS,NS,RB,NaN,NA,0.4817462365172105,0.015618508594343439
9,1,123,NS,NS,RB,NaN,NA,0.57087545171089,0.015595468663377687
9,1,124,NS,NS,RB,NaN,NA,0.6444007868558401,0.015618508594343439
9,1,125,NS,NS,RB,NaN,NA,0.5229132781532826,0.031190205918392166
9,1,126,SB,SSS,RLO,0.266,short,0.7836443971318658,NaN
9,1,127,IG,IG,NR,0.266,short,NaN,NaN
9,1,128,NS,NS,RB,NaN,NA,0.6287524726649281,0
9,1,129,NS,NS,RB,NaN,NA,0.5930325445078779,0
9,1,130,IG,IG,RB,0.066,short,0.619772387901321,0
9,1,131,NS,NS,RB,NaN,NA,0.5841084138955921,0
9,1,132,NS,NS,RB,NaN,NA,0.6420269432419445,0.031199348741210997
9,1,133,SB,SSS,RB,0.166,short,0.5751638033252675,0.06239430891582742
9,1,134,NS,NS,RB,NaN,NA,0.6175013096944895,0.062378948961850256
9,1,135,IG,IG,RB,0.166,short,0.5528253168449737,0.015568405913654715
9,1,136,NS,NS,RB,NaN,NA,0.634173437661957,0
9,1,137,SB,SSS,RB,0.366,intermediate,0.6843253183033084,0.046756783238379285
9,1,138,SB,SSS,RB,0.466,long,0.555030383868143,0.015606074361130595
9,1,139,NS,NS,RB,NaN,NA,0.5739624358539004,0
9,1,140,SB,SSS,NR,0.166,short,NaN,NaN
9,1,141,NS,NS,RB,NaN,NA,0.5650309909542557,0
9,1,142,SB,SSS,NR,0.066,short,NaN,NaN
9,1,143,NS,NS,RB,NaN,NA,0.480265098522068,0.015572428732411936
9,1,144,IG,IG,RB,0.266,short,0.43682423580321483,0.0312264115200378
9,1,145,SB,SSS,RBO,0.066,short,0.47136053354188334,0.015599857229972258
9,1,146,NS,NS,RB,NaN,NA,0.6930963980266824,0
9,1,147,IG,IG,RB,0.466,long,0.7120341185218422,0.015588154405122623
9,1,148,NS,NS,RBO,NaN,NA,0.7309626962232869,0
9,1,149,NS,NS,RB,NaN,NA,0.7498777425644221,0.015591811534250155
9,1,50,NS,NS,RB,NaN,NA,0.784583548316732,0
9,1,51,NS,NS,RB,NaN,NA,0.5405845342611428,0
