subjectIx,blockIx,trialIx,trial,trial_alt,r,t_d,t_d_alt,RT_trial,RT_diff_trial
32,0,96,NS,NS,RB,NaN,NA,0.5420058278775741,0.015624596790075884
32,0,97,SL,SAS,RR,0.066,short,0.6246787769921411,NaN
32,0,98,NS,NS,RB,NaN,NA,0.5669582051434645,0.015592340012517525
32,0,99,NS,NS,RB,NaN,NA,0.47697821607584956,0
32,1,100,NS,NS,RB,NaN,NA,0.46403708997422655,0.015596445420214877
32,1,101,NS,NS,RB,NaN,NA,0.48431531348160206,0.03117558947769794
32,1,102,NS,NS,RB,NaN,NA,0.5202744365199123,0.015592926499266468
32,1,103,NS,NS,RB,NaN,NA,0.4702806826046526,0.07801712307082198
32,1,104,NS,NS,RB,NaN,NA,0.4204095044467522,0.015670342766497924
32,1,105,NS,NS,RBO,NaN,NA,0.43285856806141965,0.015591753525313834
32,1,106,NS,NS,RB,NaN,NA,0.42975018763354456,0.015594685959968047
32,1,107,SB,SSS,RB,0.266,short,0.5826018627576559,0.20277079858396974
32,1,108,NS,NS,RB,NaN,NA,0.4624903774677023,0.03119846246590896
32,1,109,NS,NS,RB,NaN,NA,0.4515893459547442,0.015592046769143053
32,1,110,NS,NS,RB,NaN,NA,0.4796427725625563,0.015590873795190419
32,1,111,NS,NS,RBO,NaN,NA,0.5078649607685293,0.015560669721253362
32,1,112,SB,SSS,RB,0.366,intermediate,0.5670771153572787,0.015602603532443027
32,1,113,NS,NS,RB,NaN,NA,0.4937473419993239,0
32,1,114,SB,SSS,RB,0.466,long,0.5764493222134206,0.14031111955682718
32,1,115,NS,NS,RB,NaN,NA,0.5109022296637704,0.015592633255891997
32,1,116,SL,SAS,RB,0.466,long,0.624823052762622,0.12479091742943638
32,1,117,SR,SAS,RB,0.466,long,0.48909063622568283,0.015604069749770133
32,1,118,NS,NS,RB,NaN,NA,0.47814356549292825,0
32,1,119,NS,NS,RB,NaN,NA,0.5686414224699092,0
32,1,120,SR,SAS,RL,0.066,short,0.6279334858948005,NaN
32,1,121,NS,NS,RB,NaN,NA,0.5312215072526669,0.031190544892979233
32,1,122,NS,NS,RB,NaN,NA,0.5358924353329257,0.015590873795190419
32,1,123,NS,NS,RB,NaN,NA,0.49379147513650423,0.03119435705775686
32,1,124,NS,NS,RB,NaN,NA,0.46728769346896115,0.015598204880916455
32,1,125,SB,SSS,NR,0.066,short,NaN,NaN
32,1,126,IG,IG,RB,0.266,short,0.414255790929019,0.015591753525313834
32,1,127,SB,SSS,NR,0.066,short,NaN,NaN
32,1,128,IG,IG,RBO,0.066,short,0.5717870448149824,0
32,1,129,NS,NS,RB,NaN,NA,0.6856511253085955,0.10919212606177098
32,1,130,SL,SAS,RR,0.266,short,0.7839821009649768,NaN
32,1,131,NS,NS,RB,NaN,NA,0.539049934036484,0.015592340012062778
32,1,132,SR,SAS,RB,0.466,long,0.520338216967275,0.01558266297888622
32,1,133,NS,NS,RB,NaN,NA,0.5484445740157753,0.015588234603910678
32,1,134,SR,SAS,RL,0.266,short,0.7871039705912608,NaN
32,1,135,SL,SAS,RB,0.066,short,0.643596497575345,0.06238050329966427
32,1,136,NS,NS,RB,NaN,NA,0.5468865716368327,0
32,1,137,NS,NS,RRO,NaN,NA,0.5905367369089163,NaN
32,1,138,NS,NS,RB,NaN,NA,0.48605835246917195,0.015568587293728342
32,1,139,SR,SAS,RB,0.466,long,0.5375212560013551,0.09358395090384874
32,1,140,NS,NS,RB,NaN,NA,0.5578398004820428,0.015607002183969598
32,1,141,IG,IG,RB,0.066,short,0.5703472195407358,0.015497915625928727
32,1,142,NS,NS,RB,NaN,NA,0.450229136273947,0
32,1,143,SL,SAS,RR,0.066,short,0.696667987979481,NaN
32,1,144,IG,IG,RB,0.166,short,0.6066567684854363,0.0468060511366275
32,1,145,NS,NS,RB,NaN,NA,0.47985112202422897,0.01559527244671699
32,1,146,NS,NS,RB,NaN,NA,0.4377186381584579,0.031200808413359482
32,1,147,NS,NS,RB,NaN,NA,0.456958340035726,0.015594979202887771
32,1,148,SB,SSS,RB,0.366,intermediate,0.43825952567794957,0.046795787616702
32,1,149,SL,SAS,RB,0.466,long,0.522068793108474,0
32,1,150,NS,NS,RB,NaN,NA,0.5188737592445705,0.03119435705775686
32,1,151,NS,NS,RB,NaN,NA,0.44551876695118153,0.015602310289068555
32,1,152,IG,IG,RB,0.166,short,0.7622732893514694,0.1246941470958518
32,1,153,NS,NS,RB,NaN,NA,0.45490827517028265,0.015592046768688306
32,1,154,IG,IG,RB,0.466,long,0.4283924705218851,0.09359744010225768
32,1,155,NS,NS,RB,NaN,NA,0.40968236629146304,0
32,1,156,NS,NS,RB,NaN,NA,0.523546740028678,0.015602310289068555
32,1,157,NS,NS,RB,NaN,NA,0.42688343979693855,0.015594099472764356
32,1,158,NS,NS,RB,NaN,NA,0.5017304546961441,0.015596738663589349
32,1,159,NS,NS,RB,NaN,NA,0.40499281725283254,0.015593512986015412
32,1,160,NS,NS,RB,NaN,NA,0.472102164211492,0
32,1,161,SR,SAS,RB,0.266,short,0.469005220277495,0
32,1,162,SR,SAS,RB,0.366,intermediate,0.5349983360945316,0.015592046768688306
32,1,163,NS,NS,RB,NaN,NA,0.48498918689938364,0.015563308912078355
32,1,164,NS,NS,RB,NaN,NA,0.46638567665809205,0.015589407577863312
32,1,165,SB,SSS,NR,0.166,short,NaN,NaN
32,1,166,NS,NS,RB,NaN,NA,0.49911868202821097,0
32,1,167,IG,IG,RB,0.066,short,0.5272078843352119,0
32,1,168,NS,NS,RB,NaN,NA,0.43820600875028504,0.015660079246117675
32,1,169,NS,NS,RB,NaN,NA,0.41182216364836677,0
32,1,170,NS,NS,RB,NaN,NA,0.45543538024753616,0
32,1,171,NS,NS,RB,NaN,NA,0.4325755881452551,0
32,1,172,NS,NS,RB,NaN,NA,0.5396730763393407,0
32,1,173,NS,NS,RB,NaN,NA,0.4674079232781878,0.01560348326302119
32,1,174,SB,SSS,RB,0.266,short,0.45760567492220616,0.031182920563878724
32,1,175,NS,NS,RB,NaN,NA,0.47891098356672046,0.0779722568249781
32,1,176,IG,IG,RB,0.066,short,0.6161874734193589,0.015568587293728342
32,1,177,SL,SAS,RB,0.366,intermediate,0.48825254648363625,0.046782298418747814
32,1,178,SB,SSS,NR,0.166,short,NaN,NaN
32,1,179,NS,NS,RB,NaN,NA,0.5132848325861232,0.01557914405793781
32,1,180,NS,NS,RB,NaN,NA,0.5803391964007005,0
32,1,181,SR,SAS,RB,0.366,intermediate,0.5147901977682068,0
32,1,182,SL,SAS,RL,0.066,short,0.6677450945815053,NaN
32,1,183,NS,NS,RB,NaN,NA,0.500758645947144,0.04680370518963173
32,1,184,NS,NS,RB,NaN,NA,0.5055134416504643,0
32,1,185,SB,SSS,NR,0.166,short,NaN,NaN
32,1,186,NS,NS,RB,NaN,NA,0.514915705958856,0
32,1,187,NS,NS,RB,NaN,NA,0.6131287977532338,0.04679754707694883
32,1,188,NS,NS,RB,NaN,NA,0.5554747921653416,0
32,1,189,NS,NS,RB,NaN,NA,0.5133348305921572,0.01560348326302119
32,1,190,NS,NS,RB,NaN,NA,0.42440377329717194,0
32,1,191,IG,IG,RB,0.466,long,0.5226639306629295,0.04681074303198329
32,1,192,NS,NS,RB,NaN,NA,0.6053654710124192,0.2183877710449451
32,1,193,NS,NS,RB,NaN,NA,0.40727938295026433,0.01559263325543725
32,1,194,NS,NS,RB,NaN,NA,0.5055577214091045,0.06241921143282525
32,1,195,IG,IG,RB,0.266,short,0.45457089859633015,0
32,1,196,SB,SSS,RB,0.366,intermediate,0.44467495896242326,0.015586181899834628
32,1,197,NS,NS,RB,NaN,NA,0.5273590513272666,0.06239487222774187
32,1,198,NS,NS,RB,NaN,NA,0.49313182402579514,0
32,1,199,IG,IG,RB,0.466,long,0.5289705706327368,0.01559116703856489
32,2,200,NS,NS,RB,NaN,NA,0.4915591594749458,0.015588821090659621
32,2,201,SL,SAS,RB,0.266,short,0.4416101251845248,0.015586475143663847
32,2,202,NS,NS,RB,NaN,NA,0.45414232331359017,0.01557914405793781
32,2,203,SL,SAS,RB,0.266,short,0.48998972060257984,0
32,2,204,NS,NS,RB,NaN,NA,0.572638330511154,0.015599377854414342
32,2,205,SL,SAS,RR,0.266,short,0.717753657289677,NaN
32,2,206,NS,NS,RB,NaN,NA,0.49622304971262565,0.03119201111030634
32,2,207,IG,IG,RB,0.466,long,0.493110124011082,0
32,2,208,NS,NS,RB,NaN,NA,0.4821832870759408,0.046811036275357765
32,2,209,SB,SSS,RB,0.266,short,0.6117226954750095,0.15600140287642716
32,2,210,NS,NS,RRO,NaN,NA,0.48380521652393327,NaN
32,2,211,NS,NS,RB,NaN,NA,0.5352692930296143,0.015597911637541984
32,2,212,NS,NS,RB,NaN,NA,0.47761895298503987,0
32,2,213,SL,SAS,RR,0.166,short,0.7084683971122558,NaN
32,2,214,IG,IG,RBO,0.066,short,0.5883492874934291,0.015690576563429204
32,2,215,NS,NS,RB,NaN,NA,0.507233754271283,0.015618438677847735
32,2,216,SB,SSS,RB,0.266,short,0.45731888284080924,0.015596445420214877
32,2,217,IG,IG,RB,0.066,short,0.555571415877921,0.031203154360810004
32,2,218,NS,NS,RB,NaN,NA,0.4511254348374223,0.015603776506395661
32,2,219,NS,NS,RB,NaN,NA,0.5649178173114251,0
32,2,220,NS,NS,RB,NaN,NA,0.4681882440629579,0
32,2,221,NS,NS,RB,NaN,NA,0.4875074149113061,0.015523134561135521
32,2,222,SR,SAS,RL,0.166,short,1.2097384344367583,NaN
32,2,223,IG,IG,RB,0.466,long,0.5212707310959104,0.03119259759751003
32,2,224,SR,SAS,RB,0.166,short,0.5950764385513594,0.031191131380182924
32,2,225,NS,NS,RB,NaN,NA,0.4838732490009079,0
32,2,226,NS,NS,RB,NaN,NA,0.44172405025938133,0.015606122453846183
32,2,227,IG,IG,RB,0.366,intermediate,0.6023999001374705,0.093591575233404
32,2,228,NS,NS,RB,NaN,NA,0.529090947063878,0.046804878163129615
32,2,229,NS,NS,RB,NaN,NA,0.5103485860549881,0.015580903518184641
32,2,230,SR,SAS,RL,0.166,short,0.6866546043486323,NaN
32,2,231,NS,NS,RB,NaN,NA,0.4963811079253446,0.0623843154644419
32,2,232,NS,NS,RB,NaN,NA,0.46980562823750915,0.015603190019646718
32,2,233,NS,NS,RB,NaN,NA,0.5057081552920408,0
32,2,234,IG,IG,RB,0.366,intermediate,0.541591328279992,0.015589700821237784
32,2,235,SL,SAS,RL,0.166,short,0.6398538315936548,NaN
32,2,236,NS,NS,RB,NaN,NA,0.5041664279244742,0.015599671098243562
32,2,237,IG,IG,RB,0.466,long,0.4932486815350785,0.03116737866139374
32,2,238,SL,SAS,RB,0.466,long,0.4901087774376265,0
32,2,239,NS,NS,RB,NaN,NA,0.6273802821519894,0.24954166050838467
32,2,240,NS,NS,RB,NaN,NA,0.4761304493001717,0.015563602155452827
32,2,241,SR,SAS,RB,0.466,long,0.4573845693707881,0.015584129195758578
32,2,242,NS,NS,RB,NaN,NA,0.5478629256590466,0.01559732515079304
32,2,243,NS,NS,RB,NaN,NA,0.5604468812553023,0.046864113337051094
32,2,244,IG,IG,RB,0.366,intermediate,0.6196151959502458,0.0780030473856641
32,2,245,NS,NS,RB,NaN,NA,0.5541006534215285,0.01558061027481017
32,2,246,NS,NS,RB,NaN,NA,0.6757994654333288,0.01555627106972679
32,2,247,NS,NS,RB,NaN,NA,0.44542023715644063,0
32,2,248,SL,SAS,RB,0.466,long,0.4501531862238153,0.015575331892705435
32,2,249,SL,SAS,RL,0.266,short,0.6877794861718485,NaN
32,2,250,NS,NS,RB,NaN,NA,0.521918212603623,0.015596738663589349
32,2,251,NS,NS,RB,NaN,NA,0.5666557245390322,0.01560553596709724
32,2,252,NS,NS,RB,NaN,NA,0.5011155232093643,0.015581490005388332
32,2,253,NS,NS,RB,NaN,NA,0.46677701002431604,0.015602603532897774
32,2,254,SL,SAS,RB,0.266,short,0.5182909379147986,0
32,2,255,NS,NS,RB,NaN,NA,0.5073900530233004,0.015580903518184641
32,2,256,IG,IG,RB,0.266,short,0.7616995585676705,0.031193184083804226
32,2,257,IG,IG,RB,0.166,short,0.6571351071791014,0.015604362993144605
32,2,258,NS,NS,RB,NaN,NA,0.6930238517925318,0.21838894401889775
32,2,259,SL,SAS,RB,0.466,long,0.6197257487253864,0.04677965922746807
32,2,260,NS,NS,RB,NaN,NA,0.514123655436606,0
32,2,261,NS,NS,RB,NaN,NA,0.5198658017909565,0.015590287308441475
32,2,262,SR,SAS,RLO,0.066,short,0.571360082370802,NaN
32,2,263,NS,NS,RB,NaN,NA,0.5058415810560746,0
32,2,264,NS,NS,RB,NaN,NA,0.6119037732971719,0.18720397075048822
32,2,265,SR,SAS,RB,0.466,long,0.5074114597937296,0.01560553596709724
32,2,266,SR,SAS,RB,0.466,long,0.5500706088719198,0.015604069749770133
32,2,267,NS,NS,RB,NaN,NA,0.5402160165624537,0.03119259759751003
32,2,268,NS,NS,RB,NaN,NA,0.5916557538630514,0.01562987517218062
32,2,269,NS,NS,RB,NaN,NA,0.5495580193444312,0
32,2,270,NS,NS,RB,NaN,NA,0.5229375267897467,0.015595565690091462
32,2,271,SR,SAS,RL,0.066,short,0.6057642820862839,NaN
32,2,272,NS,NS,RB,NaN,NA,0.5558089430614928,0.062390180333295575
32,2,273,SB,SSS,RB,0.466,long,0.505952573696959,0.031131602962432225
32,2,274,NS,NS,RB,NaN,NA,0.5496489248100715,0
32,2,275,SR,SAS,RB,0.366,intermediate,0.4996583965728405,0.03119846246590896
32,2,276,NS,NS,RB,NaN,NA,0.5511490116100504,0.015619025165051426
32,2,277,NS,NS,RB,NaN,NA,0.5012162523300958,0.04678816328760149
32,2,278,SR,SAS,RL,0.066,short,0.568340847947411,NaN
32,2,279,NS,NS,RB,NaN,NA,0.5262045519170897,0.015588527847739897
32,2,280,SL,SAS,RL,0.166,short,0.49965238508252696,NaN
32,2,281,NS,NS,RB,NaN,NA,0.4654115219616415,0
32,2,282,SB,SSS,RB,0.366,intermediate,0.5324355350801397,0.015585302169711213
32,2,283,SL,SAS,RR,0.066,short,0.7087276243107681,NaN
32,2,284,NS,NS,RB,NaN,NA,0.5106064936576331,0.015594685959968047
32,2,285,SL,SAS,RB,0.366,intermediate,0.5308558326867114,0
32,2,286,NS,NS,RB,NaN,NA,0.5979750033006894,0.01558911433448884
32,2,287,SR,SAS,RB,0.466,long,0.4778834585649747,0.03118995840623029
32,2,288,NS,NS,RB,NaN,NA,0.6463415493856246,0
32,2,289,NS,NS,RB,NaN,NA,0.5964496975650491,0
32,2,290,NS,NS,RB,NaN,NA,0.5543320224930994,0.015594099472764356
32,2,291,NS,NS,RB,NaN,NA,0.6058176523918064,0
32,2,292,NS,NS,RB,NaN,NA,0.5558671518836036,0
32,2,293,SB,SSS,RB,0.466,long,0.53610137128112,0
32,2,294,NS,NS,RB,NaN,NA,0.5262431134285634,0.015581196761559113
32,2,295,NS,NS,RB,NaN,NA,0.4685694605302615,0
32,2,296,IG,IG,RB,0.466,long,0.5199976147157486,0.015592926499266468
32,2,297,NS,NS,RB,NaN,NA,0.515841475488287,0.015594685959968047
32,2,298,SL,SAS,RR,0.166,short,0.6921285795804124,NaN
32,2,299,SL,SAS,RB,0.466,long,0.5173950792157029,0
32,3,300,SR,SAS,RL,0.266,short,0.5424087443595909,NaN
32,3,301,IG,IG,RB,0.266,short,0.48467761574784163,0.01559116703856489
32,3,302,SR,SAS,RLO,0.066,short,0.5985686746382726,NaN
32,3,303,SR,SAS,RB,0.466,long,0.5641954121053914,0.03129933820855513
32,3,304,NS,NS,RB,NaN,NA,0.5455542200825221,0.031190838136808452
32,3,305,NS,NS,RB,NaN,NA,0.4644200659024591,0.031191131380182924
32,3,306,IG,IG,RBO,0.066,short,0.5861278218392272,0
32,3,307,SL,SAS,RB,0.366,intermediate,0.5283883357894865,0.015591460281939362
32,3,308,NS,NS,RB,NaN,NA,0.5174783603517881,0
32,3,309,SL,SAS,RL,0.366,intermediate,0.49878027910222045,NaN
32,3,310,NS,NS,RB,NaN,NA,0.6516381123381052,0
32,3,311,SL,SAS,RB,0.266,short,0.4613310395409371,0
32,3,312,IG,IG,RBO,0.066,short,0.6531868775487055,0.01558911433448884
32,3,313,NS,NS,RB,NaN,NA,0.5252711580583309,0.015592633255891997
32,3,314,IG,IG,RB,0.166,short,0.6157967265398838,0.015592340012062778
32,3,315,NS,NS,RB,NaN,NA,0.5034435828531514,0.015593219742186193
32,3,316,SL,SAS,RB,0.266,short,0.5003505977051645,0.015592926498811721
32,3,317,NS,NS,RB,NaN,NA,0.5518136478592623,0
32,3,318,NS,NS,RB,NaN,NA,0.5565678570753789,0.015592046768688306
32,3,319,NS,NS,RB,NaN,NA,0.6314164848135988,0.17158934423741812
32,3,320,NS,NS,RB,NaN,NA,0.4801338086974738,0
32,3,321,SR,SAS,RB,0.266,short,0.53934772274647,0.031193770571007917
32,3,322,NS,NS,RB,NaN,NA,0.6454357204102052,0.12479033094268743
32,3,323,NS,NS,RB,NaN,NA,0.4395185663727261,0.031193770571007917
32,3,324,NS,NS,RB,NaN,NA,0.5456443924392715,0.031191717866931867
32,3,325,SB,SSS,RB,0.466,long,0.48011049584420107,0.031192597597055283
32,3,326,NS,NS,RB,NaN,NA,0.4925941621847869,0.03119435705775686
32,3,327,IG,IG,RB,0.466,long,0.5440778860011051,0.015591753525313834
32,3,328,NS,NS,RB,NaN,NA,0.508698505237362,0.015603190019646718
32,3,329,NS,NS,RB,NaN,NA,0.7017145609017916,0.09359304145073111
32,3,330,SL,SAS,RB,0.266,short,0.533703226456737,0.0155905805513612
32,3,331,SL,SAS,RB,0.166,short,0.740079306472353,0.031192011110761086
32,3,332,NS,NS,RB,NaN,NA,0.5898470283459574,0.015578850814108591
32,3,333,NS,NS,RB,NaN,NA,0.5098031532629648,0.015580903518184641
32,3,334,SB,SSS,RR,0.166,short,0.670485747740031,NaN
32,3,335,SB,SSS,NR,0.066,short,NaN,NaN
32,3,336,IG,IG,RB,0.266,short,0.531615773052863,0.046831270072289044
32,3,337,NS,NS,RB,NaN,NA,0.5363201308850876,0.031192890840884502
32,3,338,NS,NS,RB,NaN,NA,0.5945462544177644,0.031178228668522934
32,3,339,IG,IG,RB,0.366,intermediate,0.49890329472373196,0.031207846256165794
32,3,340,NS,NS,RB,NaN,NA,0.44906950510358,0.031178521912352153
32,3,341,NS,NS,RB,NaN,NA,0.523841449683232,0
32,3,342,IG,IG,RBO,0.266,short,0.7547471965506247,0
32,3,343,NS,NS,RBO,NaN,NA,0.580088913127156,0.031180867859802675
32,3,344,NS,NS,RB,NaN,NA,0.545737350608988,0
32,3,345,NS,NS,RB,NaN,NA,0.5270213815094849,0
32,3,346,NS,NS,RB,NaN,NA,0.4380854856979113,0.015591460281939362
32,3,347,SR,SAS,RB,0.466,long,0.4427795800095282,0
32,3,348,NS,NS,RB,NaN,NA,0.5098528580256243,0.015591753525313834
32,3,349,NS,NS,RB,NaN,NA,0.5066481471285442,0.015566241346732568
32,3,350,NS,NS,RB,NaN,NA,0.4802185560504313,0
32,3,351,NS,NS,RB,NaN,NA,0.5083068786277636,0
32,3,352,IG,IG,RB,0.466,long,0.45839010111512835,0.03119406381438239
32,3,353,NS,NS,RB,NaN,NA,0.5254888913098057,0.015577677840155957
32,3,354,NS,NS,RB,NaN,NA,0.43547107383869843,0.031195236788335023
32,3,355,NS,NS,RB,NaN,NA,0.48024670742074704,0
32,3,356,SR,SAS,RL,0.166,short,0.6643484558551336,NaN
32,3,357,NS,NS,RB,NaN,NA,0.5041466339923772,0.031187612458779768
32,3,358,SR,SAS,RB,0.266,short,0.46985885192157184,0
32,3,359,NS,NS,RB,NaN,NA,0.5067695499112688,0.015590873795190419
32,3,360,SR,SAS,RB,0.366,intermediate,0.5114703888218628,0
32,3,361,NS,NS,RB,NaN,NA,0.5941478832094162,0.046792561938673316
32,3,362,NS,NS,RB,NaN,NA,0.4896609947097659,0
32,3,363,NS,NS,RB,NaN,NA,0.5244475838665039,0.015629288684976927
32,3,364,NS,NS,RB,NaN,NA,0.5146338990164168,0
32,3,365,SB,SSS,NR,0.066,short,NaN,NaN
32,3,366,SL,SAS,RB,0.266,short,0.5239726761208203,0.03119025164960476
32,3,367,NS,NS,RB,NaN,NA,0.4740616168548968,0
32,3,368,NS,NS,RB,NaN,NA,0.4787439814294885,0.01558911433448884
32,3,369,SB,SSS,RB,0.466,long,0.46782403571501163,0
32,3,370,IG,IG,RB,0.166,short,0.6908997429588908,0.015599084611494618
32,3,371,NS,NS,RB,NaN,NA,0.4772148635290705,0
32,3,372,SB,SSS,RB,0.366,intermediate,0.5131018486817993,0.14037827230322364
32,3,373,SB,SSS,RB,0.466,long,0.5245120974227575,0.04681279573605934
32,3,374,NS,NS,RB,NaN,NA,0.6082820702329172,0.031191131380182924
32,3,375,SR,SAS,RL,0.166,short,0.7455314350675053,NaN
32,3,376,SR,SAS,RL,0.166,short,0.7257281193058134,NaN
32,3,377,NS,NS,RB,NaN,NA,0.513100235842785,0.015593512986015412
32,3,378,SB,SSS,RB,0.466,long,0.46318668400795104,0.0155946859595133
32,3,379,NS,NS,RB,NaN,NA,0.5380916144856656,0.015593512986015412
32,3,380,NS,NS,RB,NaN,NA,0.5661739255722296,0.015591460281939362
32,3,381,IG,IG,RB,0.066,short,0.6176365358612657,0.031191717866931867
32,3,382,SL,SAS,RB,0.466,long,0.466305474578121,0.015591460281939362
32,3,383,NS,NS,RB,NaN,NA,0.47098930536981243,0
32,3,384,NS,NS,RB,NaN,NA,0.4835160784950858,0.031209898960241844
32,3,385,NS,NS,RB,NaN,NA,0.4959563448071549,0
32,3,386,SL,SAS,RB,0.366,intermediate,0.47726222234405213,0.031190838136808452
32,3,387,SB,SSS,NR,0.266,short,NaN,NaN
32,3,388,NS,NS,RB,NaN,NA,0.533467165490265,0.06238636816851795
32,3,389,NS,NS,RB,NaN,NA,0.5302892863676334,0
32,3,390,NS,NS,RB,NaN,NA,0.5116278605471507,0
32,3,391,SB,SSS,NR,0.166,short,NaN,NaN
32,3,392,NS,NS,RB,NaN,NA,0.4887070738102466,0
32,3,393,NS,NS,RB,NaN,NA,0.5490533473900996,0
32,3,394,NS,NS,RB,NaN,NA,0.5381109685527008,0.015592340012062778
32,3,395,NS,NS,RB,NaN,NA,0.4861123092616708,0.015592046768688306
32,3,396,SB,SSS,RB,0.466,long,0.5542651629896227,0
32,3,397,NS,NS,RB,NaN,NA,0.637932647218804,0.01565069545586084
32,3,398,NS,NS,RB,NaN,NA,0.5870433278482778,0.1715110482396085
32,3,399,NS,NS,RB,NaN,NA,0.42900534930481626,0.015588234604365425
32,4,400,IG,IG,RB,0.466,long,0.5164646177909162,0.07791830003270661
32,4,401,NS,NS,RB,NaN,NA,0.49764689321932565,0.015580023788061226
32,4,402,NS,NS,RB,NaN,NA,0.4232772786353962,0.03120022192661054
32,4,403,NS,NS,RB,NaN,NA,0.38997846005463543,0
32,4,404,SR,SAS,RB,0.166,short,0.38691333303290776,0.031189665162855817
32,4,405,NS,NS,RB,NaN,NA,0.4529067420937736,0.0155946859595133
32,4,406,SL,SAS,RB,0.466,long,0.513249496751996,0.015590580551815947
32,4,407,NS,NS,RB,NaN,NA,0.5023294044156046,0
32,4,408,IG,IG,RB,0.366,intermediate,0.5438993007480803,0
32,4,409,NS,NS,RB,NaN,NA,0.4872839634124375,0.015511991310631856
32,4,410,NS,NS,RB,NaN,NA,0.46961370040867223,0.015597031907418568
32,4,411,NS,NS,RB,NaN,NA,0.4976536378185301,0.015604069749770133
32,4,412,NS,NS,RB,NaN,NA,0.4867707873984273,0
32,4,413,NS,NS,RB,NaN,NA,0.47581286665877087,0.015584715682962269
32,4,414,NS,NS,RB,NaN,NA,0.5039375514218136,0.015581196761559113
32,4,415,SB,SSS,NR,0.066,short,NaN,NaN
32,4,416,SB,SSS,NR,0.166,short,NaN,NaN
32,4,417,NS,NS,RB,NaN,NA,0.5403309679895756,0.015580903518184641
32,4,418,SB,SSS,NR,0.166,short,NaN,NaN
32,4,419,SB,SSS,RB,0.366,intermediate,0.5039721541472773,0.015588821091114369
32,4,420,NS,NS,RB,NaN,NA,0.5008637737194022,0.015592340012517525
32,4,421,NS,NS,RB,NaN,NA,0.4420376741149994,0.031191717867386615
32,4,422,NS,NS,RB,NaN,NA,0.5492237218265927,0
32,4,423,SL,SAS,RL,0.166,short,0.46810085751872066,NaN
32,4,424,SL,SAS,RRO,0.066,short,0.5886934086663587,NaN
32,4,425,SR,SAS,RL,0.066,short,0.6490640214517498,NaN
32,4,426,SL,SAS,RB,0.466,long,0.5122612663701602,0.01563222111963114
32,4,427,SB,SSS,NOC,0.366,intermediate,0.47016255437400406,0.046869098476236104
32,4,428,IG,IG,RRO,0.066,short,0.6542512046019056,NaN
32,4,429,NS,NS,RB,NaN,NA,0.5029113460154804,0.01559321974264094
32,4,430,SR,SAS,RB,0.366,intermediate,0.4373973899739667,0.015592926499266468
32,4,431,SL,SAS,RB,0.366,intermediate,0.5747034974135659,0.015599084611494618
32,4,432,NS,NS,RB,NaN,NA,0.649618544789746,0.04678933626109938
32,4,433,NS,NS,RB,NaN,NA,0.5127896910437357,0
32,4,434,NS,NS,RB,NaN,NA,0.5497286870249809,0.015592926498811721
32,4,435,NS,NS,RB,NaN,NA,0.5232297438744808,0
32,4,436,SL,SAS,RR,0.166,short,0.6605257344151596,NaN
32,4,437,SR,SAS,RL,0.066,short,0.6262103874612421,NaN
32,4,438,SL,SAS,RR,0.166,short,0.7322938398517636,NaN
32,4,439,NS,NS,RB,NaN,NA,0.5107566342974224,0
32,4,440,NS,NS,RB,NaN,NA,0.5075837403130663,0
32,4,441,NS,NS,RB,NaN,NA,0.5123553975138293,0.015581196761559113
32,4,442,NS,NS,RB,NaN,NA,0.4858290361014497,0.03119435705775686
32,4,443,NS,NS,RB,NaN,NA,0.5128442343227562,0
32,4,444,SB,SSS,NR,0.066,short,NaN,NaN
32,4,445,SB,SSS,NR,0.066,short,NaN,NaN
32,4,446,SR,SAS,RL,0.166,short,0.6917476563560285,NaN
32,4,447,NS,NS,RB,NaN,NA,0.6652324381950621,0.1715828928818155
32,4,448,NS,NS,RB,NaN,NA,0.5451215393920847,0
32,4,449,SR,SAS,RL,0.066,short,0.6824184096633417,NaN
32,4,450,SL,SAS,RR,0.066,short,0.6325291970335911,NaN
32,4,451,NS,NS,RB,NaN,NA,0.5279873253898586,0.046792268695298844
32,4,452,SR,SAS,RB,0.466,long,0.5160124364117564,0
32,4,453,SB,SSS,RB,0.366,intermediate,0.5373681829275938,0.015602896775817499
32,4,454,SB,SSS,NR,0.066,short,NaN,NaN
32,4,455,NS,NS,RB,NaN,NA,0.5622981270707896,0.015593806229389884
32,4,456,SL,SAS,RB,0.366,intermediate,0.5670470579050289,0
32,4,457,NS,NS,RB,NaN,NA,0.6106764028929774,0
32,4,458,NS,NS,RB,NaN,NA,0.6153920505971655,0.015595858933465934
32,4,459,NS,NS,RB,NaN,NA,0.5732670444392625,0
32,4,460,NS,NS,RB,NaN,NA,0.5467746992658249,0.015614333270150382
32,4,461,NS,NS,RB,NaN,NA,0.5514136638118998,0
32,4,462,SB,SSS,RB,0.466,long,0.5483568942281636,0.031112542138998833
32,4,463,NS,NS,RB,NaN,NA,0.5373721417138313,0.01559263325543725
32,4,464,NS,NS,RB,NaN,NA,0.6513689148630419,0
32,4,465,SB,SSS,NR,0.266,short,NaN,NaN
32,4,466,NS,NS,RB,NaN,NA,0.496834022413168,0.04679109572180096
32,4,467,NS,NS,RB,NaN,NA,0.501516826852594,0
32,4,468,SR,SAS,RB,0.466,long,0.5530530412438566,0.01558500892633674
